id,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds
40902573,Entire rental unit,Entire home/apt,5,1 bath,2,2
40903966,Private room in rental unit,Private room,2,1 shared bath,1,1
40905066,Private room in rental unit,Private room,1,1 bath,1,1
40910681,Entire rental unit,Entire home/apt,2,1 bath,1,1
40911813,Entire rental unit,Entire home/apt,6,1 bath,2,4
40912721,Entire rental unit,Entire home/apt,4,1 bath,2,3
40913839,Entire rental unit,Entire home/apt,2,1 bath,1,1
40913876,Entire rental unit,Entire home/apt,2,1 bath,,1
40915004,Private room in rental unit,Private room,1,1 shared bath,1,1
40915227,Entire rental unit,Entire home/apt,3,1 bath,,2
40915527,Entire home,Entire home/apt,3,1 bath,1,1
40916964,Private room in rental unit,Private room,1,1 shared bath,1,1
40917921,Entire rental unit,Entire home/apt,2,1 bath,1,1
40918215,Private room in rental unit,Private room,1,1.5 shared baths,1,1
40918843,Entire rental unit,Entire home/apt,1,1 bath,1,1
40919941,Private room in serviced apartment,Private room,16,2 baths,3,3
40920279,Entire rental unit,Entire home/apt,2,1 bath,1,
40920440,Entire rental unit,Entire home/apt,2,1 bath,1,1
40921592,Entire condo,Entire home/apt,4,2 baths,2,3
40922585,Private room in serviced apartment,Private room,2,1 private bath,1,1
40922899,Private room in serviced apartment,Private room,2,1 shared bath,1,1
40923448,Entire rental unit,Entire home/apt,5,1 bath,1,2
40924048,Room in hotel,Private room,2,1 private bath,1,1
40924272,Entire rental unit,Entire home/apt,4,1 bath,2,1
40924849,Room in hotel,Private room,2,1 bath,1,1
40925502,Room in hotel,Private room,2,1 bath,1,1
40925588,Entire rental unit,Entire home/apt,6,1 bath,2,3
40926567,Private room in condo,Private room,3,1 shared bath,1,2
40927350,Entire rental unit,Entire home/apt,3,1 bath,2,2
40928652,Private room in rental unit,Private room,2,1 private bath,1,1
40929480,Entire rental unit,Entire home/apt,6,1.5 baths,2,4
40930849,Entire rental unit,Entire home/apt,4,1 bath,2,2
40939047,Private room in rental unit,Private room,2,1 shared bath,1,1
40941301,Private room in rental unit,Private room,2,1 shared bath,1,2
40943610,Private room in rental unit,Private room,2,1 shared bath,2,1
40943649,Entire rental unit,Entire home/apt,2,1 bath,1,1
40943894,Entire rental unit,Entire home/apt,4,1 bath,2,3
40944094,Entire rental unit,Entire home/apt,5,1 bath,2,4
40944374,Private room in rental unit,Private room,2,2 shared baths,1,2
40945277,Private room in rental unit,Private room,1,1 shared bath,1,1
40946280,Private room in train,Private room,2,1 shared bath,1,1
40946694,Entire rental unit,Entire home/apt,4,1 bath,1,2
40946832,Entire rental unit,Entire home/apt,2,1 bath,,1
40947476,Entire loft,Entire home/apt,4,1 bath,2,
40949156,Private room in rental unit,Private room,1,1 shared bath,1,1
40950740,Entire rental unit,Entire home/apt,1,1 bath,1,1
40950941,Private room in townhouse,Private room,2,1 private bath,1,1
40951904,Entire rental unit,Entire home/apt,4,1 bath,2,2
40952752,Entire rental unit,Entire home/apt,5,1 bath,2,2
40962319,Entire rental unit,Entire home/apt,4,1 bath,2,
40965070,Entire rental unit,Entire home/apt,2,Half-bath,1,2
40965443,Private room in rental unit,Private room,2,1 shared bath,1,1
40966210,Entire rental unit,Entire home/apt,4,1 bath,1,2
40966218,Entire rental unit,Entire home/apt,3,1 bath,1,2
40966272,Private room in rental unit,Private room,4,1 private bath,1,1
40968313,Entire rental unit,Entire home/apt,2,1 bath,,1
40968328,Room in boutique hotel,Private room,3,1 bath,1,1
40969708,Private room in rental unit,Private room,2,1 shared bath,1,1
40969893,Entire serviced apartment,Entire home/apt,4,1 bath,1,2
40971027,Entire rental unit,Entire home/apt,2,1 bath,,2
40971624,Entire serviced apartment,Entire home/apt,2,1 bath,1,1
40971650,Entire serviced apartment,Entire home/apt,2,1 bath,1,1
40971667,Entire serviced apartment,Entire home/apt,4,1 bath,2,2
40973933,Entire rental unit,Entire home/apt,2,1 bath,,
40980998,Private room in rental unit,Private room,2,1.5 shared baths,1,2
40985898,Entire serviced apartment,Entire home/apt,4,1 bath,1,2
40986210,Private room in rental unit,Private room,2,1.5 shared baths,1,1
40986283,Private room in rental unit,Private room,1,1 shared bath,1,
40986705,Private room in rental unit,Private room,2,1.5 shared baths,1,1
40986707,Entire guest suite,Entire home/apt,4,1 bath,2,2
40988010,Entire rental unit,Entire home/apt,6,1.5 baths,3,4
40992236,Entire home,Entire home/apt,6,1 bath,2,3
40992950,Entire rental unit,Entire home/apt,4,1 bath,4,4
40998503,Private room in bed and breakfast,Private room,1,1 bath,1,1
41000928,Private room in rental unit,Private room,1,1 shared bath,1,1
41000946,Private room in home,Private room,3,1 shared bath,1,2
41001194,Entire rental unit,Entire home/apt,4,1 bath,2,2
41004118,Private room in home,Private room,2,2 shared baths,1,1
41004775,Private room in rental unit,Private room,2,1 private bath,1,1
41006120,Private room in rental unit,Private room,2,1 shared bath,1,
41006251,Private room in rental unit,Private room,1,1 shared bath,1,1
41006656,Private room in rental unit,Private room,2,1 shared bath,1,1
41007370,Private room in home,Private room,1,1 shared bath,1,1
41008859,Entire rental unit,Entire home/apt,2,1 bath,1,1
41008894,Private room in rental unit,Private room,2,1 shared bath,1,
41009396,Entire rental unit,Entire home/apt,2,1 bath,1,1
41010332,Entire condo,Entire home/apt,2,1 bath,1,2
41010459,Entire rental unit,Entire home/apt,2,1 bath,1,1
41011491,Entire rental unit,Entire home/apt,8,2 baths,3,4
41012815,Entire rental unit,Entire home/apt,5,1 bath,2,3
41013323,Private room in home,Private room,1,1 private bath,1,1
41021017,Entire rental unit,Entire home/apt,2,1 bath,1,1
41021292,Entire rental unit,Entire home/apt,2,1 bath,1,1
41021580,Entire rental unit,Entire home/apt,3,1 bath,1,1
